ID,NAME,AREA,CROP,VARIETY,PREVIOUS,GEOHASH,count,sum,mean,median,stdev,min,max,range,minority,majority,variety_1,TEST_count,TEST_sum,TEST_mean,TEST_media,TEST_stdev,TEST_min,TEST_max,TEST_range,TEST_minor,TEST_major,TEST_varie,Testcount,Testsum,Testmean,Testmedian,Teststdev,Testmin,Testmax,Testrange,Testminori,Testmajori,Testvariet,Buf21_coun,Buf21_sum,Buf21_mean,Buf21_medi,Buf21_stde,Buf21_min,Buf21_max,Buf21_rang,Buf21_mino,Buf21_majo,Buf21_vari,Buf21_co_1,Buf21_su_1,Buf21_me_1,Buf21_me_2,Buf21_st_1,Buf21_mi_1,Buf21_ma_1,Buf21_ra_1,Buf21_mi_2,Buf21_ma_2,Buf21_va_1,Buf21_2_co,Buf21_2_su,Buf21_2_me,Buf21_2__1,Buf21_2_st,Buf21_2_mi,Buf21_2_ma,Buf21_2_ra,Buf21_2__2,Buf21_2__3,Buf21_2_va
89289.000000000000000,achterland aike pagediep,5.062720000000000,Zomergerst,None,Mais,u1kvx948378v,,,,,,,,,,,,,,,,,,,,,,,500.000000000000000,154.228792101144791,0.308457584202290,0.301232427358627,0.035572594958758,0.250564336776733,0.544537782669067,0.293973445892334,0.250564336776733,0.309890121221542,445,,,,,,,,,,,,297.000000000000000,88.306765168905258,0.296629220247269,,0.016272629308252,0.260732948780060,0.309890121221542,0.098609954118729,,,265,297.000000000000000,88.306765168905258,0.296629220247269,,0.016272629308252,0.260732948780060,0.309890121221542,0.098609954118729,,,265
89290.000000000000000,achterland aike weg,3.161280000000000,Aardappel,Seresta,Wintertarwe,u1kvx8gdk7xj,,,,,,,,,,,,,,,,,,,,,,,312.000000000000000,95.491281270980835,0.306061798945451,0.293779850006104,0.047434301960366,0.253225207328796,0.531482219696045,0.278257012367249,0.253225207328796,0.263920664787292,284,,,,,,,,,,,,70.000000000000000,21.537746816873550,0.307633310556412,,0.027063664238669,0.253225207328796,0.312522709369659,0.108583867549896,,,66,70.000000000000000,21.537746816873550,0.307633310556412,,0.027063664238669,0.253225207328796,0.312522709369659,0.108583867549896,,,66
71918.000000000000000,duinbult,1.275200000000000,Zomergerst,None,Zomergerst,u1kvx9892zmm,,,,,,,,,,,,,,,,,,,,,,,120.000000000000000,75.112075030803680,0.625933958590031,0.645718634128571,0.054033178867117,0.445962756872177,0.696824848651886,0.250862091779709,0.445962756872177,0.544715464115143,104,,,,,,,,,,,,29.000000000000000,18.978571295738220,0.655703306198120,,0.020678015830200,0.607960939407349,0.671232879161835,0.088863909244537,,,28,29.000000000000000,18.978571295738220,0.655703306198120,,0.020678015830200,0.607960939407349,0.671232879161835,0.088863909244537,,,28
71992.000000000000000,bovensteveenweg 2,23.336099999999998,Aardappel,None,Suikerbiet,u1mj24c6zxh8,,,,,,,,,,,,,,,,,,,,,,,2318.000000000000000,699.328673362731934,0.301694854772533,0.294227540493011,0.045111489714121,0.225100308656693,0.666290044784546,0.441189736127853,0.226363256573677,0.333333343267441,2053,,,,,,,,,,,,1638.000000000000000,483.699413746595383,0.291001170873642,,0.031756845327394,0.226363256573677,0.282820075750351,0.261762112379074,,,1405,1638.000000000000000,483.699413746595383,0.291001170873642,,0.031756845327394,0.226363256573677,0.282820075750351,0.261762112379074,,,1405
71908.000000000000000,brake 1,8.129500000000000,Aardappel,None,Suikerbiet,u1mj2zcyhzsy,,,,,,,,,,,,,,,,,,,,,,,784.000000000000000,279.259543105959892,0.356198396818826,0.349219202995300,0.045614614231351,0.231657609343529,0.651034474372864,0.419376850128174,0.231657609343529,0.333333343267441,692,,,,,,,,,,,,577.000000000000000,201.092391699552536,0.348292022943497,,0.012959046662257,0.309035688638687,0.333333343267441,0.078090339899063,,,512,577.000000000000000,201.092391699552536,0.348292022943497,,0.012959046662257,0.309035688638687,0.333333343267441,0.078090339899063,,,512
71938.000000000000000,sterenborg 1,0.762700000000000,Zomergerst,Irina,Winterrogge,u1mj8dpfsdxp,,,,,,,,,,,,,,,,,,,,,,,71.000000000000000,25.210634365677834,0.355079357263068,0.287321060895920,0.138803770710856,0.246859297156334,0.769078016281128,0.522218704223633,0.246859297156334,0.248055309057236,65,,,,,,,,,,,,20.000000000000000,5.842431932687759,0.285222530364990,,0.021587213067409,0.273156613111496,0.270791351795197,0.071293175220490,,,17,20.000000000000000,5.842431932687759,0.285222530364990,,0.021587213067409,0.273156613111496,0.270791351795197,0.071293175220490,,,17
71928.000000000000000,Zaadstukken 1.0,1.460900000000000,Aardappel,Seresta,None,u1mj2s956gzf,,,,,,,,,,,,,,,,,,,,,,,114.000000000000000,77.635048836469650,0.681009200319909,0.773782849311829,0.185084859076230,0.252309888601303,0.806468307971954,0.554158449172974,0.269070208072662,0.252309888601303,100,,,,,,,,,,,,7.000000000000000,5.542195022106171,0.792405068874359,,0.008458334361413,0.776533186435699,0.776533186435699,0.026521921157837,,,7,7.000000000000000,5.542195022106171,0.792405068874359,,0.008458334361413,0.776533186435699,0.776533186435699,0.026521921157837,,,7
71933.000000000000000,voor Aike H.,3.574900000000000,Aardappel,Seresta,None,u1mj27bxfxjk,,,,,,,,,,,,,,,,,,,,,,,347.000000000000000,217.600733071565628,0.627091449773964,0.625985741615295,0.068512508671001,0.343853801488876,0.779697597026825,0.435843795537949,0.343853801488876,0.479077696800232,313,,,,,,,,,,,,154.000000000000000,96.381591707468033,0.625548839569092,,0.061621950058302,0.487001717090607,0.479077696800232,0.257601559162140,,,124,154.000000000000000,96.381591707468033,0.625548839569092,,0.061621950058302,0.487001717090607,0.479077696800232,0.257601559162140,,,124
71930.000000000000000,Veldwachter Rechts,6.255900000000000,Aardappel,Seresta,None,u1mj2e1tskrc,,,,,,,,,,,,,,,,,,,,,,,625.000000000000000,300.632627904415131,0.481012204647064,0.490678310394287,0.078691355431365,0.318525999784470,0.639601111412048,0.321075111627579,0.318525999784470,0.332586795091629,558,,,,,,,,,,,,408.000000000000000,190.446726977825165,0.476532161235809,,0.079271975103437,0.318525999784470,0.332586795091629,0.296447247266769,,,367,408.000000000000000,190.446726977825165,0.476532161235809,,0.079271975103437,0.318525999784470,0.332586795091629,0.296447247266769,,,367
83447.000000000000000,Veldwachter Links,4.840217000000000,Aardappel,Seresta,None,u1mj2e3q07cm,,,,,,,,,,,,,,,,,,,,,,,470.000000000000000,130.755181506276131,0.278202513843141,0.263170421123505,0.042391952107596,0.226581290364265,0.441048026084900,0.214466735720634,0.226581290364265,0.229224771261215,423,,,,,,,,,,,,301.000000000000000,78.157317399978638,0.257025748491287,,0.019313533195366,0.226581290364265,0.229224771261215,0.123999878764153,,,273,301.000000000000000,78.157317399978638,0.257025748491287,,0.019313533195366,0.226581290364265,0.229224771261215,0.123999878764153,,,273
